age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
26,admin.,single,high.school,yes,yes,telephone,jun,wed,524,15,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,yes
27,blue-collar,single,high.school,no,no,cellular,oct,tue,253,1,6,2,failure,-1.1,94.601,-49.5,0.982,4963.6,yes
30,admin.,married,university.degree,yes,yes,cellular,may,fri,449,4,6,0,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
60,retired,married,professional.course,yes,no,cellular,sep,thu,365,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
31,admin.,single,university.degree,no,no,cellular,aug,tue,265,1,4,3,success,-2.9,92.201,-31.4,0.883,5076.2,yes
51,technician,married,professional.course,yes,yes,cellular,apr,thu,297,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,yes
28,technician,single,professional.course,yes,no,cellular,aug,thu,63,2,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
28,student,single,university.degree,no,yes,cellular,may,thu,647,4,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
34,services,divorced,high.school,yes,yes,cellular,may,fri,562,2,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
61,retired,married,basic.4y,no,no,telephone,oct,fri,194,1,6,0,failure,-1.1,94.601,-49.5,0.972,4963.6,yes
60,retired,married,university.degree,no,no,cellular,sep,thu,529,2,6,1,success,-1.1,94.199,-37.5,0.884,4963.6,yes
21,student,single,university.degree,no,no,cellular,may,mon,288,5,6,0,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
80,retired,divorced,basic.4y,yes,no,telephone,apr,wed,403,1,6,0,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
51,admin.,divorced,high.school,yes,no,cellular,aug,tue,192,1,6,1,success,-2.9,92.201,-31.4,0.838,5076.2,yes
42,services,married,high.school,yes,no,cellular,apr,thu,344,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
40,blue-collar,married,basic.9y,no,no,cellular,apr,thu,328,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
31,management,married,university.degree,yes,no,cellular,jul,mon,1397,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
31,admin.,single,high.school,yes,no,cellular,jul,wed,167,1,6,1,failure,-2.9,92.469,-33.6,1.029,5076.2,yes
38,services,single,high.school,no,yes,telephone,may,thu,1257,3,6,0,failure,1.1,93.994,-36.4,4.86,5191,yes
50,admin.,single,high.school,no,yes,cellular,may,fri,623,8,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
34,technician,married,professional.course,yes,no,cellular,oct,wed,442,2,8,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
42,services,divorced,basic.6y,yes,no,telephone,may,thu,1074,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,yes
74,retired,married,university.degree,yes,no,cellular,aug,wed,239,2,6,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
44,management,single,university.degree,no,no,cellular,nov,fri,534,2,6,0,failure,-0.1,93.2,-42,4.021,5195.8,yes
59,admin.,divorced,basic.4y,yes,no,cellular,may,wed,193,1,6,0,failure,-1.8,93.876,-40,0.682,5008.7,yes
39,technician,single,professional.course,no,no,cellular,may,tue,844,1,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
41,blue-collar,divorced,basic.4y,yes,no,telephone,may,mon,1575,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
44,admin.,single,university.degree,yes,no,cellular,may,fri,211,4,3,1,success,-1.8,93.876,-40,0.682,5008.7,yes
28,technician,single,high.school,yes,no,cellular,oct,wed,84,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,yes
31,student,single,university.degree,yes,no,cellular,aug,thu,375,2,6,0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
33,technician,single,university.degree,no,no,cellular,apr,thu,657,1,6,0,failure,-1.8,93.075,-47.1,1.435,5099.1,yes
34,self-employed,single,university.degree,no,yes,telephone,nov,tue,85,1,6,0,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
35,admin.,single,high.school,no,no,telephone,jun,wed,984,2,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,yes
51,management,married,university.degree,no,no,cellular,aug,thu,644,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
85,housemaid,married,basic.4y,no,no,cellular,apr,tue,175,6,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes
33,technician,married,professional.course,no,no,cellular,aug,fri,922,7,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,yes
46,admin.,married,high.school,yes,no,cellular,apr,thu,231,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
26,admin.,single,university.degree,yes,no,cellular,jul,wed,153,1,6,0,failure,-2.9,92.469,-33.6,1.029,5076.2,yes
43,admin.,single,university.degree,yes,no,cellular,aug,tue,837,2,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,yes
35,entrepreneur,divorced,university.degree,no,no,cellular,apr,mon,76,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
30,technician,married,high.school,no,no,cellular,aug,thu,913,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
28,services,married,basic.9y,no,no,cellular,may,tue,396,3,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
39,services,married,high.school,yes,no,telephone,may,fri,430,6,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
37,unemployed,married,professional.course,no,no,telephone,may,thu,746,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,yes
32,services,married,high.school,yes,no,cellular,may,mon,536,2,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
31,blue-collar,single,basic.9y,no,no,telephone,jun,wed,767,2,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,yes
45,services,single,university.degree,no,no,telephone,apr,fri,541,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
61,technician,divorced,professional.course,yes,no,cellular,may,mon,268,3,6,0,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
56,retired,married,high.school,no,no,cellular,jun,tue,383,1,3,1,success,-1.7,94.055,-39.8,0.761,4991.6,yes
74,retired,divorced,basic.4y,yes,no,cellular,aug,wed,536,1,13,1,success,-2.9,92.201,-31.4,0.854,5076.2,yes
59,retired,divorced,basic.4y,no,yes,cellular,jul,mon,210,3,6,2,failure,-1.7,94.215,-40.3,0.827,4991.6,yes
37,admin.,divorced,university.degree,no,no,cellular,aug,thu,329,3,9,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
27,admin.,single,university.degree,yes,no,cellular,mar,mon,247,3,6,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes
33,admin.,married,high.school,yes,no,cellular,aug,mon,252,1,6,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
30,technician,single,university.degree,yes,no,cellular,sep,fri,173,2,15,4,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
42,admin.,single,university.degree,no,no,cellular,jul,wed,268,2,6,0,failure,-2.9,92.469,-33.6,1.029,5076.2,yes
48,unemployed,married,professional.course,yes,no,cellular,sep,mon,315,2,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
31,services,married,basic.9y,yes,no,cellular,jun,mon,326,1,6,0,failure,-2.9,92.963,-40.8,1.266,5076.2,yes
38,technician,married,university.degree,no,no,cellular,mar,tue,261,1,6,0,failure,-1.8,92.843,-50,1.687,5099.1,yes
27,admin.,married,university.degree,yes,no,cellular,may,fri,670,4,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
24,admin.,single,university.degree,no,no,cellular,sep,tue,106,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
50,self-employed,married,university.degree,yes,no,cellular,apr,thu,1463,2,6,0,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
36,admin.,married,university.degree,no,no,cellular,oct,wed,135,1,6,0,failure,-3.4,92.431,-26.9,0.735,5017.5,yes
44,technician,married,professional.course,yes,no,cellular,sep,tue,173,1,4,1,success,-3.4,92.379,-29.8,0.755,5017.5,yes
32,admin.,married,university.degree,yes,no,cellular,jun,mon,103,1,6,1,failure,-2.9,92.963,-40.8,1.266,5076.2,yes
28,technician,single,professional.course,yes,no,cellular,nov,wed,296,1,6,1,failure,-3.4,92.649,-30.1,0.716,5017.5,yes
29,admin.,single,university.degree,no,no,cellular,jun,mon,114,1,6,0,failure,-2.9,92.963,-40.8,1.266,5076.2,yes
32,technician,married,basic.9y,yes,no,cellular,may,tue,500,2,6,0,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
42,admin.,married,high.school,no,no,cellular,nov,mon,651,2,6,1,failure,-0.1,93.2,-42,4.191,5195.8,yes
44,admin.,married,university.degree,yes,no,cellular,oct,mon,252,1,6,0,failure,-1.1,94.601,-49.5,1,4963.6,yes
28,student,single,basic.9y,yes,no,cellular,mar,tue,156,1,6,0,failure,-1.8,92.843,-50,1.799,5099.1,yes
29,admin.,single,university.degree,no,no,cellular,jun,wed,192,2,3,4,success,-1.7,94.055,-39.8,0.715,4991.6,yes
46,housemaid,married,basic.4y,no,no,telephone,may,wed,506,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,yes
48,entrepreneur,divorced,high.school,no,no,cellular,aug,wed,307,1,6,0,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
42,blue-collar,married,high.school,no,yes,telephone,may,tue,1297,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
42,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,962,4,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
35,management,married,university.degree,yes,no,cellular,nov,tue,209,1,6,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
48,blue-collar,married,basic.9y,yes,no,cellular,may,tue,268,1,3,3,success,-1.8,93.876,-40,0.668,5008.7,yes
41,unemployed,married,basic.9y,no,no,cellular,nov,thu,597,2,3,2,success,-1.1,94.767,-50.8,1.041,4963.6,yes
20,student,single,basic.4y,yes,no,cellular,aug,wed,131,1,6,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
39,technician,divorced,professional.course,yes,no,cellular,aug,mon,714,5,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,yes
31,blue-collar,married,university.degree,no,no,cellular,jul,tue,1608,13,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,yes
42,management,divorced,university.degree,yes,no,cellular,aug,wed,137,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,yes
24,technician,single,university.degree,yes,no,cellular,apr,thu,477,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
62,retired,married,university.degree,yes,no,cellular,dec,wed,282,1,6,1,success,-3,92.713,-33,0.706,5023.5,yes
56,management,divorced,university.degree,no,no,cellular,sep,tue,277,1,6,1,failure,-3.4,92.379,-29.8,0.75,5017.5,yes
45,self-employed,divorced,university.degree,no,yes,cellular,jul,mon,890,4,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
31,admin.,divorced,high.school,no,no,telephone,may,thu,1207,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,yes
44,services,married,high.school,yes,no,telephone,may,tue,1030,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
32,technician,married,professional.course,no,no,cellular,oct,wed,486,1,6,0,failure,-1.1,94.601,-49.5,0.959,4963.6,yes
61,admin.,married,university.degree,yes,yes,cellular,apr,thu,266,5,6,0,failure,-1.8,93.075,-47.1,1.406,5099.1,yes
30,blue-collar,divorced,high.school,no,no,cellular,may,wed,848,1,6,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
66,retired,married,basic.6y,yes,no,cellular,aug,thu,267,1,6,0,failure,-2.9,92.201,-31.4,0.851,5076.2,yes
43,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,618,2,6,0,failure,1.1,93.994,-36.4,4.864,5191,yes
41,admin.,married,university.degree,yes,no,cellular,nov,fri,252,4,6,0,failure,-1.1,94.767,-50.8,1.04,4963.6,yes
46,admin.,married,university.degree,yes,no,cellular,aug,thu,445,3,6,0,failure,-2.9,92.201,-31.4,0.829,5076.2,yes
37,unemployed,married,university.degree,yes,no,cellular,mar,tue,195,1,6,0,failure,-1.8,92.843,-50,1.614,5099.1,yes
34,admin.,single,high.school,yes,no,cellular,may,fri,655,2,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
27,entrepreneur,married,high.school,no,no,cellular,jul,tue,831,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
29,admin.,married,high.school,yes,no,cellular,may,thu,798,2,6,0,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
37,services,married,basic.6y,yes,no,cellular,may,fri,679,1,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
29,admin.,single,university.degree,no,yes,cellular,jun,thu,813,4,6,0,failure,-2.9,92.963,-40.8,1.235,5076.2,yes
36,blue-collar,single,high.school,no,no,cellular,jun,wed,339,1,6,1,success,-1.7,94.055,-39.8,0.739,4991.6,yes
35,management,divorced,university.degree,yes,no,cellular,aug,mon,961,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,yes
28,admin.,single,university.degree,no,no,cellular,aug,wed,332,1,6,0,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
28,admin.,single,high.school,no,no,cellular,jun,mon,491,2,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
60,admin.,married,university.degree,yes,no,cellular,may,wed,762,1,6,2,success,-1.8,93.876,-40,0.682,5008.7,yes
45,blue-collar,married,university.degree,yes,yes,telephone,may,mon,943,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,yes
40,blue-collar,married,basic.9y,no,yes,telephone,jul,tue,1135,2,6,0,failure,1.4,93.918,-42.7,4.955,5228.1,yes
40,admin.,single,high.school,yes,no,cellular,jun,tue,145,1,6,0,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
82,retired,married,professional.course,yes,no,telephone,mar,mon,506,2,6,0,failure,-1.8,93.369,-34.8,0.646,5008.7,yes
35,self-employed,single,university.degree,yes,no,cellular,jul,wed,2122,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
36,admin.,married,university.degree,no,no,cellular,may,tue,641,4,6,0,failure,-1.8,93.876,-40,0.697,5008.7,yes
32,technician,single,professional.course,no,no,cellular,aug,wed,313,2,6,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
36,management,married,university.degree,no,no,cellular,jun,mon,200,4,6,0,failure,-2.9,92.963,-40.8,1.281,5076.2,yes
29,admin.,married,university.degree,yes,no,cellular,jul,mon,173,3,6,0,failure,-1.7,94.215,-40.3,0.87,4991.6,yes
24,services,single,high.school,yes,no,cellular,jul,thu,355,1,11,2,success,-1.7,94.215,-40.3,0.884,4991.6,yes
46,admin.,single,university.degree,yes,no,cellular,jul,thu,309,1,6,0,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
43,services,married,high.school,yes,yes,cellular,jul,mon,1212,1,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
33,blue-collar,married,basic.6y,no,no,cellular,may,thu,467,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
24,student,single,high.school,yes,no,cellular,may,tue,153,2,6,2,success,-1.8,93.876,-40,0.668,5008.7,yes
44,admin.,married,university.degree,yes,no,cellular,oct,wed,192,3,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
27,services,married,high.school,no,no,telephone,jul,fri,584,1,6,0,failure,1.4,93.918,-42.7,4.959,5228.1,yes
28,admin.,single,high.school,yes,yes,cellular,jun,thu,296,2,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
28,admin.,married,high.school,yes,no,cellular,nov,tue,254,5,6,0,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
35,blue-collar,married,professional.course,yes,yes,telephone,may,fri,710,1,6,0,failure,1.1,93.994,-36.4,4.855,5191,yes
51,unemployed,married,basic.6y,no,no,cellular,jun,thu,280,2,6,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
25,admin.,married,university.degree,yes,no,cellular,may,mon,612,7,6,0,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
74,retired,married,basic.4y,yes,no,cellular,jun,mon,257,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
30,blue-collar,single,basic.9y,yes,no,telephone,jun,mon,662,2,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,yes
30,management,single,university.degree,yes,no,cellular,may,fri,637,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
32,admin.,single,professional.course,no,no,cellular,jul,thu,2029,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
49,retired,married,high.school,yes,no,cellular,jul,wed,555,1,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,yes
38,admin.,divorced,university.degree,yes,no,cellular,apr,tue,177,2,6,0,failure,-1.8,93.075,-47.1,1.384,5099.1,yes
49,blue-collar,married,basic.9y,yes,no,cellular,mar,mon,277,4,6,1,failure,-1.8,93.369,-34.8,0.652,5008.7,yes
32,unemployed,married,high.school,yes,no,cellular,nov,thu,728,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,yes
40,admin.,married,university.degree,no,yes,cellular,apr,thu,499,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
24,admin.,single,professional.course,no,no,cellular,apr,mon,267,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
34,technician,married,university.degree,yes,no,cellular,nov,wed,686,1,6,0,failure,-0.1,93.2,-42,4.12,5195.8,yes
42,management,married,basic.6y,yes,no,telephone,sep,thu,230,3,6,0,failure,-3.4,92.379,-29.8,0.778,5017.5,yes
57,retired,married,high.school,yes,no,cellular,apr,thu,407,2,6,0,failure,-1.8,93.749,-34.6,0.644,5008.7,yes
58,management,divorced,university.degree,no,no,cellular,nov,wed,418,1,5,1,success,-0.1,93.2,-42,4.12,5195.8,yes
38,technician,single,professional.course,no,no,cellular,sep,thu,430,4,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
30,services,married,high.school,yes,no,cellular,jul,fri,812,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
50,technician,married,professional.course,yes,no,cellular,oct,fri,447,1,8,2,failure,-3.4,92.431,-26.9,0.739,5017.5,yes
54,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,956,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
46,technician,divorced,professional.course,yes,no,cellular,may,mon,431,1,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
32,admin.,single,university.degree,no,no,cellular,jun,fri,255,1,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,yes
25,student,married,university.degree,no,no,cellular,jun,fri,191,1,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,yes
85,retired,married,basic.4y,no,no,cellular,sep,tue,728,1,3,2,success,-1.1,94.199,-37.5,0.881,4963.6,yes
18,student,single,high.school,no,no,cellular,nov,fri,256,2,7,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
49,admin.,married,high.school,no,no,cellular,oct,wed,169,1,6,3,success,-1.1,94.601,-49.5,0.985,4963.6,yes
35,services,married,professional.course,yes,no,cellular,apr,thu,218,2,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
29,admin.,single,high.school,no,no,cellular,jul,tue,574,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
37,technician,married,professional.course,no,no,cellular,apr,thu,277,1,18,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes
26,student,single,basic.9y,yes,no,cellular,mar,mon,1447,2,6,0,failure,-1.8,92.843,-50,1.811,5099.1,yes
53,technician,married,professional.course,no,no,cellular,may,mon,421,1,6,0,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
59,retired,married,professional.course,no,no,telephone,may,wed,560,9,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
38,admin.,single,high.school,yes,yes,cellular,aug,mon,167,1,6,0,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
34,technician,married,professional.course,yes,no,cellular,jun,wed,302,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
33,admin.,single,high.school,no,no,cellular,may,thu,492,1,12,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
27,admin.,single,high.school,no,no,telephone,aug,wed,415,3,6,0,failure,-2.9,92.201,-31.4,0.834,5076.2,yes
37,admin.,married,university.degree,no,yes,cellular,sep,thu,173,1,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
54,retired,married,basic.4y,no,yes,cellular,oct,thu,164,2,6,0,failure,-3.4,92.431,-26.9,0.722,5017.5,yes
29,admin.,single,university.degree,no,yes,telephone,jul,mon,1130,8,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
45,management,married,university.degree,yes,no,cellular,jul,thu,138,2,6,2,success,-1.7,94.215,-40.3,0.884,4991.6,yes
25,admin.,married,university.degree,no,no,cellular,nov,thu,241,1,6,0,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
50,technician,married,university.degree,yes,no,cellular,aug,mon,762,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
46,admin.,married,university.degree,yes,no,cellular,jul,fri,341,3,6,0,failure,-1.7,94.215,-40.3,0.822,4991.6,yes
61,management,married,university.degree,yes,no,cellular,nov,tue,195,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
36,blue-collar,married,high.school,no,no,cellular,jul,mon,889,1,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
49,unemployed,married,professional.course,yes,no,cellular,aug,wed,397,2,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,yes
29,blue-collar,married,basic.9y,no,yes,cellular,may,wed,837,1,6,0,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
51,blue-collar,married,basic.4y,yes,no,telephone,aug,tue,480,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
43,services,married,high.school,yes,no,cellular,may,thu,974,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
32,admin.,married,high.school,no,no,telephone,oct,tue,101,1,6,0,failure,-0.1,93.798,-40.4,4.968,5195.8,yes
35,blue-collar,single,basic.9y,no,no,cellular,may,fri,568,1,6,0,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
26,technician,single,professional.course,yes,no,cellular,sep,fri,249,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,yes
54,management,married,university.degree,yes,no,cellular,apr,tue,211,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
35,technician,single,university.degree,yes,no,telephone,may,wed,412,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,yes
68,retired,married,university.degree,no,no,cellular,mar,wed,201,1,6,0,failure,-1.8,92.843,-50,1.602,5099.1,yes
33,blue-collar,single,basic.6y,yes,no,cellular,may,tue,731,3,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
29,blue-collar,married,basic.9y,no,no,cellular,may,wed,366,3,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
60,admin.,married,university.degree,no,no,telephone,jun,wed,1574,3,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,yes
36,services,married,high.school,no,no,telephone,jul,wed,276,2,6,0,failure,-1.7,94.215,-40.3,0.802,4991.6,yes
50,technician,married,university.degree,yes,no,cellular,mar,fri,809,1,6,0,failure,-1.8,93.369,-34.8,0.653,5008.7,yes
65,housemaid,divorced,basic.4y,no,no,cellular,mar,fri,288,3,6,0,failure,-1.8,93.369,-34.8,0.636,5008.7,yes
37,admin.,married,high.school,no,no,cellular,aug,wed,179,2,6,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
24,self-employed,single,university.degree,no,yes,cellular,jul,thu,342,2,6,0,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
61,retired,married,university.degree,no,no,telephone,aug,wed,250,2,7,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes
54,blue-collar,married,basic.4y,yes,no,cellular,may,mon,352,3,6,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
26,admin.,single,university.degree,yes,no,telephone,oct,mon,251,1,6,0,failure,-0.1,93.798,-40.4,4.912,5195.8,yes
27,admin.,single,high.school,no,no,cellular,jul,mon,1105,2,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
44,admin.,single,university.degree,no,no,cellular,aug,mon,207,1,6,1,success,-2.9,92.201,-31.4,0.861,5076.2,yes
30,student,single,high.school,no,no,telephone,may,fri,300,3,6,0,failure,-1.8,93.876,-40,0.682,5008.7,yes
32,technician,married,basic.9y,no,no,cellular,sep,wed,183,1,6,5,success,-1.1,94.199,-37.5,0.879,4963.6,yes
31,services,single,high.school,no,no,cellular,may,fri,293,2,6,0,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
46,admin.,married,university.degree,no,no,cellular,may,thu,154,1,6,0,failure,-1.8,93.876,-40,0.692,5008.7,yes
40,admin.,married,high.school,yes,yes,cellular,jul,mon,615,2,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
55,retired,married,basic.4y,yes,no,cellular,aug,fri,137,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,yes
37,blue-collar,married,basic.6y,no,no,cellular,jul,fri,640,3,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,yes
49,admin.,divorced,university.degree,no,no,cellular,apr,thu,532,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
30,blue-collar,married,high.school,yes,yes,cellular,nov,thu,2453,2,6,0,failure,-0.1,93.2,-42,4.076,5195.8,yes
44,blue-collar,single,professional.course,no,no,cellular,mar,mon,239,1,6,0,failure,-1.8,92.843,-50,1.811,5099.1,yes
42,admin.,married,university.degree,no,yes,cellular,nov,fri,902,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,yes
75,retired,married,basic.9y,no,no,cellular,mar,mon,293,2,6,1,failure,-1.8,93.369,-34.8,0.639,5008.7,yes
33,blue-collar,single,high.school,no,no,cellular,mar,wed,278,2,6,0,failure,-1.8,92.843,-50,1.602,5099.1,yes
29,technician,single,university.degree,yes,yes,telephone,jun,fri,1149,2,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,yes
41,admin.,divorced,high.school,yes,no,cellular,aug,fri,174,1,4,3,failure,-1.7,94.027,-38.3,0.905,4991.6,yes
28,blue-collar,married,basic.4y,no,no,cellular,may,tue,590,1,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
40,admin.,single,university.degree,no,no,telephone,jun,mon,498,2,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,yes
40,management,married,university.degree,yes,no,cellular,jul,thu,321,4,6,0,failure,-1.7,94.215,-40.3,0.884,4991.6,yes
32,technician,single,professional.course,no,no,cellular,aug,wed,720,1,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,yes
22,student,single,high.school,no,no,cellular,oct,fri,270,3,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,yes
57,entrepreneur,single,university.degree,yes,no,cellular,apr,mon,720,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
48,technician,married,professional.course,yes,yes,cellular,apr,thu,269,1,6,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
30,self-employed,single,university.degree,no,no,cellular,apr,thu,435,1,6,0,failure,-1.8,93.075,-47.1,1.435,5099.1,yes
52,management,married,university.degree,yes,no,cellular,aug,thu,175,3,1,3,success,-1.7,94.027,-38.3,0.899,4991.6,yes
